id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
1756983,1,1895,1895,1895,1895,50,100723,001020,"2021-10-14 13:50:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756982,1,1895,1895,1895,1895,0,100723,001020,"2021-10-14 13:51:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756981,1,1895,1895,1895,1895,0,100723,001020,"2021-10-14 13:52:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756980,1,1895,1895,1895,1895,1,100724,001020,"2021-10-14 13:53:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756979,1,1895,1895,1895,1895,300,101024,001020,"2021-10-14 13:54:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756978,1,1890,1890,1890,1890,1763,102787,001020,"2021-10-14 13:55:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756977,1,1890,1890,1890,1890,0,102787,001020,"2021-10-14 13:56:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756976,1,1890,1890,1890,1890,0,102787,001020,"2021-10-14 13:57:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756975,1,1885,1885,1885,1885,266,103053,001020,"2021-10-14 13:58:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756974,1,1885,1885,1885,1885,0,103053,001020,"2021-10-14 13:59:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756973,1,1885,1885,1885,1885,0,103053,001020,"2021-10-14 14:00:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756972,1,1885,1890,1885,1890,24,103077,001020,"2021-10-14 14:01:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756971,1,1885,1885,1885,1885,0,103077,001020,"2021-10-14 14:02:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756970,1,1885,1885,1885,1885,0,103077,001020,"2021-10-14 14:03:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756969,1,1885,1885,1885,1885,3443,106520,001020,"2021-10-14 14:04:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756968,1,1885,1885,1885,1885,0,106520,001020,"2021-10-14 14:05:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756967,1,1885,1885,1885,1885,0,106520,001020,"2021-10-14 14:06:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756966,1,1875,1880,1875,1880,2961,109481,001020,"2021-10-14 14:07:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756965,1,1885,1875,1875,1885,211,109692,001020,"2021-10-14 14:08:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756964,1,1885,1885,1885,1885,3,109695,001020,"2021-10-14 14:09:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756963,1,1890,1890,1890,1890,1,109696,001020,"2021-10-14 14:10:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756962,1,1890,1890,1890,1890,0,109696,001020,"2021-10-14 14:11:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756961,1,1890,1890,1890,1890,0,109696,001020,"2021-10-14 14:12:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756960,1,1890,1890,1890,1890,0,109696,001020,"2021-10-14 14:13:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756959,1,1890,1890,1890,1890,0,109696,001020,"2021-10-14 14:14:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756958,1,1890,1890,1890,1890,0,109696,001020,"2021-10-14 14:15:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756957,1,1880,1880,1880,1880,2,109698,001020,"2021-10-14 14:16:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756956,1,1875,1875,1875,1875,35,109733,001020,"2021-10-14 14:17:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756955,1,1875,1875,1875,1875,0,109733,001020,"2021-10-14 14:18:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756954,1,1885,1885,1885,1885,1,109734,001020,"2021-10-14 14:19:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756953,1,1885,1885,1885,1885,0,109734,001020,"2021-10-14 14:20:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756952,1,1885,1885,1885,1885,0,109734,001020,"2021-10-14 14:21:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756951,1,1885,1885,1885,1885,0,109734,001020,"2021-10-14 14:22:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756950,1,1885,1885,1885,1885,0,109734,001020,"2021-10-14 14:23:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756949,1,1885,1885,1885,1885,0,109734,001020,"2021-10-14 14:24:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756948,1,1885,1885,1885,1885,59,109793,001020,"2021-10-14 14:25:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756947,1,1885,1885,1885,1885,0,109793,001020,"2021-10-14 14:26:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756946,1,1885,1885,1885,1885,0,109793,001020,"2021-10-14 14:27:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756945,1,1885,1885,1885,1885,0,109793,001020,"2021-10-14 14:28:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756944,1,1885,1890,1885,1890,51,109844,001020,"2021-10-14 14:29:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756943,1,1885,1885,1885,1885,0,109844,001020,"2021-10-14 14:30:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756942,1,1885,1885,1885,1885,0,109844,001020,"2021-10-14 14:31:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756941,1,1885,1885,1885,1885,663,110507,001020,"2021-10-14 14:32:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756940,1,1885,1885,1885,1885,0,110507,001020,"2021-10-14 14:33:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756939,1,1890,1890,1890,1890,1,110508,001020,"2021-10-14 14:34:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756938,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:35:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756937,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:36:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756936,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:37:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756935,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:38:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756934,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:39:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756933,1,1890,1890,1890,1890,0,110508,001020,"2021-10-14 14:40:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756932,1,1890,1890,1890,1890,1,110509,001020,"2021-10-14 14:41:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756931,1,1890,1890,1890,1890,0,110509,001020,"2021-10-14 14:42:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756930,1,1890,1890,1890,1890,0,110509,001020,"2021-10-14 14:43:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756929,1,1890,1890,1890,1890,0,110509,001020,"2021-10-14 14:44:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756928,1,1885,1885,1885,1885,5,110514,001020,"2021-10-14 14:45:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756927,1,1885,1880,1880,1885,5,110519,001020,"2021-10-14 14:46:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756926,1,1885,1885,1885,1885,0,110519,001020,"2021-10-14 14:47:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756925,1,1885,1885,1885,1885,0,110519,001020,"2021-10-14 14:48:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756924,1,1870,1880,1870,1880,921,111440,001020,"2021-10-14 14:49:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756923,1,1885,1885,1885,1885,1,111441,001020,"2021-10-14 14:50:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756922,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:51:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756921,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:52:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756920,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:53:00","2022-11-11 06:40:21","2022-11-11 06:40:21"
1756919,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:54:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756918,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:55:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756917,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:56:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756916,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:57:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756915,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:58:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756914,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 14:59:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756913,1,1885,1885,1885,1885,0,111441,001020,"2021-10-14 15:00:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756912,1,1885,1885,1885,1885,2,111443,001020,"2021-10-14 15:01:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756911,1,1885,1885,1885,1885,0,111443,001020,"2021-10-14 15:02:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756910,1,1885,1875,1865,1885,9390,120833,001020,"2021-10-14 15:03:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756909,1,1885,1885,1885,1885,0,120833,001020,"2021-10-14 15:04:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756908,1,1885,1885,1885,1885,101,120934,001020,"2021-10-14 15:05:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756907,1,1885,1885,1885,1885,0,120934,001020,"2021-10-14 15:06:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756906,1,1885,1885,1885,1885,0,120934,001020,"2021-10-14 15:07:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756905,1,1885,1885,1885,1885,0,120934,001020,"2021-10-14 15:08:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756904,1,1885,1885,1885,1885,0,120934,001020,"2021-10-14 15:09:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756903,1,1885,1885,1885,1885,0,120934,001020,"2021-10-14 15:10:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756902,1,1875,1885,1875,1885,144,121078,001020,"2021-10-14 15:11:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756901,1,1885,1885,1885,1885,1,121079,001020,"2021-10-14 15:12:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756900,1,1885,1885,1885,1885,70,121149,001020,"2021-10-14 15:13:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756899,1,1885,1885,1885,1885,13,121162,001020,"2021-10-14 15:14:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756898,1,1890,1890,1890,1890,30,121192,001020,"2021-10-14 15:15:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756897,1,1890,1890,1890,1890,10,121202,001020,"2021-10-14 15:16:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756896,1,1890,1890,1890,1890,10,121212,001020,"2021-10-14 15:17:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756895,1,1890,1890,1890,1890,0,121212,001020,"2021-10-14 15:18:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756894,1,1890,1885,1875,1890,810,122022,001020,"2021-10-14 15:19:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756893,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:20:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756892,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:21:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756891,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:22:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756890,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:23:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756889,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:24:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756888,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:25:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756887,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:26:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756886,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:27:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756885,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:28:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756884,1,1890,1890,1890,1890,0,122022,001020,"2021-10-14 15:29:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
1756883,1,1890,1890,1890,1890,1590,123612,001020,"2021-10-14 15:30:00","2022-11-11 06:40:20","2022-11-11 06:40:20"
2635980,1,1900,1945,1900,1945,3982,3982,001020,"2021-10-15 09:00:00","2022-11-14 04:07:24","2022-11-14 04:07:24"
2635979,1,1930,1930,1930,1930,501,4483,001020,"2021-10-15 09:01:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635978,1,1905,1925,1905,1930,815,5298,001020,"2021-10-15 09:02:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635977,1,1910,1915,1910,1915,269,5567,001020,"2021-10-15 09:03:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635976,1,1910,1910,1910,1910,1919,7486,001020,"2021-10-15 09:04:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635975,1,1910,1910,1910,1910,3,7489,001020,"2021-10-15 09:05:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635974,1,1910,1905,1905,1910,250,7739,001020,"2021-10-15 09:06:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635973,1,1910,1910,1910,1910,333,8072,001020,"2021-10-15 09:07:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635972,1,1910,1910,1910,1910,28,8100,001020,"2021-10-15 09:08:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635971,1,1910,1910,1910,1910,0,8100,001020,"2021-10-15 09:09:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635970,1,1910,1910,1910,1910,0,8100,001020,"2021-10-15 09:10:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635969,1,1920,1920,1920,1920,79,8179,001020,"2021-10-15 09:11:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635968,1,1910,1910,1910,1910,1154,9333,001020,"2021-10-15 09:12:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635967,1,1900,1905,1900,1910,1226,10559,001020,"2021-10-15 09:13:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635966,1,1915,1900,1900,1915,411,10970,001020,"2021-10-15 09:14:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635965,1,1915,1915,1915,1915,1,10971,001020,"2021-10-15 09:15:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635964,1,1915,1915,1915,1915,1000,11971,001020,"2021-10-15 09:16:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635963,1,1915,1915,1915,1915,502,12473,001020,"2021-10-15 09:17:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635962,1,1910,1910,1910,1910,510,12983,001020,"2021-10-15 09:18:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635961,1,1910,1900,1900,1910,2111,15094,001020,"2021-10-15 09:19:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635960,1,1910,1905,1905,1910,550,15644,001020,"2021-10-15 09:20:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635959,1,1895,1895,1895,1895,1,15645,001020,"2021-10-15 09:21:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635958,1,1910,1910,1900,1910,2002,17647,001020,"2021-10-15 09:22:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635957,1,1910,1910,1910,1910,0,17647,001020,"2021-10-15 09:23:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635956,1,1900,1900,1900,1900,1581,19228,001020,"2021-10-15 09:24:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635955,1,1920,1895,1895,1920,2273,21501,001020,"2021-10-15 09:25:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635954,1,1920,1920,1920,1920,0,21501,001020,"2021-10-15 09:26:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635953,1,1920,1920,1920,1920,0,21501,001020,"2021-10-15 09:27:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635952,1,1920,1920,1920,1920,0,21501,001020,"2021-10-15 09:28:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635951,1,1920,1920,1920,1920,0,21501,001020,"2021-10-15 09:29:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635950,1,1920,1920,1920,1920,1,21502,001020,"2021-10-15 09:30:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635949,1,1900,1910,1900,1910,2098,23600,001020,"2021-10-15 09:31:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635948,1,1915,1915,1915,1915,1,23601,001020,"2021-10-15 09:32:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635947,1,1895,1895,1895,1895,3467,27068,001020,"2021-10-15 09:33:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635946,1,1895,1895,1895,1895,0,27068,001020,"2021-10-15 09:34:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635945,1,1895,1895,1895,1895,1163,28231,001020,"2021-10-15 09:35:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635944,1,1905,1910,1905,1910,101,28332,001020,"2021-10-15 09:36:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635943,1,1900,1900,1900,1900,10,28342,001020,"2021-10-15 09:37:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635942,1,1895,1900,1895,1900,1190,29532,001020,"2021-10-15 09:38:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635941,1,1890,1895,1890,1895,3478,33010,001020,"2021-10-15 09:39:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635940,1,1890,1885,1885,1890,875,33885,001020,"2021-10-15 09:40:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635939,1,1890,1890,1890,1890,200,34085,001020,"2021-10-15 09:41:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635938,1,1905,1885,1880,1905,3234,37319,001020,"2021-10-15 09:42:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635937,1,1910,1910,1910,1910,1,37320,001020,"2021-10-15 09:43:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635936,1,1910,1910,1910,1910,0,37320,001020,"2021-10-15 09:44:00","2022-11-14 04:07:23","2022-11-14 04:07:23"
2635935,1,1910,1910,1910,1910,50,37370,001020,"2021-10-15 09:45:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635934,1,1900,1900,1900,1900,837,38207,001020,"2021-10-15 09:46:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635933,1,1910,1910,1910,1910,1,38208,001020,"2021-10-15 09:47:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635932,1,1910,1910,1910,1910,3,38211,001020,"2021-10-15 09:48:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635931,1,1910,1910,1910,1910,0,38211,001020,"2021-10-15 09:49:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635930,1,1900,1900,1900,1900,448,38659,001020,"2021-10-15 09:50:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635929,1,1900,1900,1900,1900,1,38660,001020,"2021-10-15 09:51:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635928,1,1900,1900,1900,1900,372,39032,001020,"2021-10-15 09:52:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635927,1,1900,1900,1900,1900,0,39032,001020,"2021-10-15 09:53:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635926,1,1900,1900,1900,1900,1,39033,001020,"2021-10-15 09:54:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635925,1,1895,1895,1895,1895,32,39065,001020,"2021-10-15 09:55:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635924,1,1910,1900,1900,1910,1146,40211,001020,"2021-10-15 09:56:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635923,1,1915,1915,1915,1915,1,40212,001020,"2021-10-15 09:57:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635922,1,1915,1915,1915,1915,40,40252,001020,"2021-10-15 09:58:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635921,1,1915,1915,1915,1915,0,40252,001020,"2021-10-15 09:59:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635920,1,1910,1910,1910,1910,5,40257,001020,"2021-10-15 10:00:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635919,1,1910,1905,1905,1910,449,40706,001020,"2021-10-15 10:01:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635918,1,1890,1900,1890,1900,1550,42256,001020,"2021-10-15 10:02:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635917,1,1900,1900,1900,1900,1052,43308,001020,"2021-10-15 10:03:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635916,1,1895,1895,1895,1895,1,43309,001020,"2021-10-15 10:04:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635915,1,1895,1895,1895,1895,229,43538,001020,"2021-10-15 10:05:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635914,1,1895,1895,1895,1895,10,43548,001020,"2021-10-15 10:06:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635913,1,1895,1895,1895,1895,2,43550,001020,"2021-10-15 10:07:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635912,1,1895,1895,1895,1895,101,43651,001020,"2021-10-15 10:08:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635911,1,1895,1895,1895,1895,0,43651,001020,"2021-10-15 10:09:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635910,1,1890,1890,1890,1890,238,43889,001020,"2021-10-15 10:10:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635909,1,1890,1890,1890,1890,229,44118,001020,"2021-10-15 10:11:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635908,1,1890,1890,1890,1890,0,44118,001020,"2021-10-15 10:12:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635907,1,1895,1890,1890,1895,34,44152,001020,"2021-10-15 10:13:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635906,1,1895,1895,1895,1895,0,44152,001020,"2021-10-15 10:14:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635905,1,1895,1895,1895,1895,0,44152,001020,"2021-10-15 10:15:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635904,1,1895,1895,1895,1895,151,44303,001020,"2021-10-15 10:16:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635903,1,1895,1890,1890,1895,146,44449,001020,"2021-10-15 10:17:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635902,1,1890,1895,1885,1895,1001,45450,001020,"2021-10-15 10:18:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635901,1,1900,1890,1890,1900,302,45752,001020,"2021-10-15 10:19:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635900,1,1900,1900,1900,1900,5,45757,001020,"2021-10-15 10:20:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635899,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:21:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635898,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:22:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635897,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:23:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635896,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:24:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635895,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:25:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635894,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:26:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635893,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:27:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635892,1,1900,1900,1900,1900,0,45757,001020,"2021-10-15 10:28:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635891,1,1900,1900,1900,1900,20,45777,001020,"2021-10-15 10:29:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635890,1,1900,1900,1900,1900,0,45777,001020,"2021-10-15 10:30:00","2022-11-14 04:07:22","2022-11-14 04:07:22"
2635889,1,1900,1900,1900,1900,0,45777,001020,"2021-10-15 10:31:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635888,1,1900,1900,1900,1900,200,45977,001020,"2021-10-15 10:32:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635887,1,1900,1900,1900,1900,0,45977,001020,"2021-10-15 10:33:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635886,1,1900,1900,1900,1900,0,45977,001020,"2021-10-15 10:34:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635885,1,1900,1900,1900,1900,0,45977,001020,"2021-10-15 10:35:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635884,1,1900,1900,1900,1900,100,46077,001020,"2021-10-15 10:36:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635883,1,1900,1900,1900,1900,0,46077,001020,"2021-10-15 10:37:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635882,1,1900,1900,1900,1900,0,46077,001020,"2021-10-15 10:38:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635881,1,1900,1900,1900,1900,135,46212,001020,"2021-10-15 10:39:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635880,1,1900,1900,1900,1900,0,46212,001020,"2021-10-15 10:40:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635879,1,1880,1905,1880,1905,1001,47213,001020,"2021-10-15 10:41:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635878,1,1885,1885,1885,1885,181,47394,001020,"2021-10-15 10:42:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635877,1,1890,1900,1890,1900,302,47696,001020,"2021-10-15 10:43:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635876,1,1900,1900,1900,1900,1,47697,001020,"2021-10-15 10:44:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635875,1,1900,1900,1900,1900,0,47697,001020,"2021-10-15 10:45:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
2635874,1,1900,1900,1900,1900,0,47697,001020,"2021-10-15 10:46:00","2022-11-14 04:07:21","2022-11-14 04:07:21"
